date,title,content
20160630,젊은 층 귀농 귀촌 1년 사이 2.5배 증가,"40대 이하 젊은 층의 귀농 귀촌이 크게 늘고 있습니다.농림축산식품부 조사 결과, 지난해 농촌으로 주거지를 옮긴 귀촌인과 농촌에 정착해 농업에 종사하기 시작한 귀농인 가운데 40대 이하는 20만 8천여 가구로, 1년 전보다 6.3％, 만 2천여 가구 늘었습니다.이는 2014년 40대 이하 귀농 귀촌인 증가 폭인 2.7％의 2.5배에 이르는 규모입니다.귀.."
20160630,"홍성군, 민선 6기 2주년 10대 성과 발표","[홍성=충청일보 고영호기자] 홍성군은 민선6기 2주년 군정을 빛낸 10대 성과를 선정 발표했다. 

군은 군민에게 희망을 심어주고 충남을 선도할 미래 성장기반을 구축해 '힘찬도약 희망홍성' 구현에 선도적인 역할을 할 수 있는 성과들 중 10대 성과를 선정했다. 

군이 선정한 10대 성과는 △전국 최초 유기농업 특구 지정 △전국 최초 민관거버넌스 학교급.."
20160630,귀농 인구 전년대비 11.2% 증가,"은퇴 후 번잡한 도시를 떠나 농 어촌에서 ‘제2의 인생’을 시작하려는 베이비붐 세대들이 늘면서 귀농 귀어 인구가 빠르게 늘고 있다.

30일 농림축산식품부와 해양수산부, 통계청이 공동 발표한 ‘2015년 귀농 귀촌 귀어가구수 통계’에 따르면 지난해 귀농가구는 1만1천959가구로, 전년 대비 11.2%(1천201가구) 증가했다. 연령대별로 보면 전체 귀농.."
20160630,특별고용업종 조선업 실직자 우선 채용,"전남도는 대규모 실업사태가 발생한 조선업에 대해 실직자 경우 연령 관계없이 우선 채용을 추진한다. 또 하반기 인력양성과정을 설계 운영하고 3년차까지 근속장려금 지급, 귀농 귀촌 알선, 창업지원서비스를 제공할 예정이다.

도는 30일 조선산업 고용안정 및 경쟁력 강화 등 종합지원대책을 수립 발표했다. 이는 이날 정부가 조선업 특별고용지원 업종 지정과 연계.."
20160630,"전남도, 조선산업 위기 극복에 총력","""정부 조선업 특별고용지원업종 지정 연계해 종합대책 추진""[아시아경제 노해섭 기자]전라남도는 조선산업 위기 극복을 위해 30일 정부의 조선업 특별고용지원업종 지정과 연계해 도 자체적으로 조선산업 고용 안정 및 경쟁력 강화 등 종합적인 지원대책을 마련해 추진할 계획이라고 밝혔다.고용노동부는 조선업 특별고용지원업종 지정과 관련, 고용 유지를 위한 휴업수당 .."
20160630,"“도시가 싫어” 농촌에서 제2의 인생 시작 귀농 인구, 작년에 11.2%↑","［헤럴드경제=배문숙 기자］도시를 떠나 농ㆍ어촌에서 ‘제2의 인생’을 시작하려는 베이비붐 세대들이 늘면서 귀농ㆍ귀어 인구가 급증하고 있다. 
 
30일 농림축산식품부와 해양수산부, 통계청이 공동 발표한 ‘2015년 귀농 귀촌 귀어가구수 통계’에 따르면 지난해 귀농가구는 1만1천959가구로, 전년 대비 11.2%(1201가구) 증가했다. 
 
귀농인은 한 .."
20160630,지난해 1만2000여가구 귀농 전년比 11.2%↑,"귀농 귀어 귀촌인 통계[사진=농림축산식품부 해양수산부 통계청] 아주경제 김선국 기자 = 지난해 귀농 가구수가 전년에 비해 11.2% 늘었다.? 30일 농림축산식품부와 해양수산부, 통계청이 공동 조사한 2015년 귀농 귀촌 귀어가구수 통계에 따르면 귀농인은 지난해 1만1959가구로 전년에 비해 1201가구 증가(11.2%)했다.?귀농가구주는 50대가 4.."
20160630,귀농 귀촌인 늘며 '한옥짓기' 열풍,"[청양]청양지역에 최근 귀농 귀촌인이 대폭 유입되면서 산세가 좋은 경사지형에 적합한 한옥 짓기 열풍이 불고 있다.
청정 자연환경이 뛰어난 청양의 입지조건에 최근 농촌주택개량사업 융자금이 대폭 상향되면서 자연과 시간을 담은 한국인의 집 한옥(韓屋) 신축이 늘고 있는 것. 농촌주택개량융자금 대출조건은 1년 거치 19년 상환, 또는 3년 거치 17년 상환으로.."
20160630,부여농기센터 국제사이버大 귀농귀촌 활성화 업무협약,"[부여]부여군농업기술센터와 국제사이버대 웰빙귀농학과는 지난 27일 지역사회 평생교육과 농업관련 학문발전을 도모하고 귀농귀촌을 희망하는 도시민들에게 다양한 정보를 제공하는 등 상호교류 발전을 위한 귀농 귀촌 활성화 업무협약을 체결했다.<사진>
주요 협약내용은 지역사회 교육발전과 자문, 지역농업과 귀농귀촌 관련 교육과정, 귀농 귀촌 희망자 교육과 정착, 부.."
20160630,서울제대군인센터 귀촌귀농 힐링체험에 제대군인 가족 초청,"성공한?귀촌귀농?노하우와?비전제시?제대군인들의?전직에?도움 
 
서울제대군인지원센터는 기존의 취창업 지원프로그램과 차별화된 이색 전직지원 프로그램을 실시한다.? 
 서울제대군인센터는 도시를 떠나 귀농귀촌을 하는 인구가 늘고 있는 최근 트렌드에 맞춰 제대군인 가족을 초청해 안정적인 귀농귀촌을 돕는 체험행사를 30일부터 다음달 1일까지 1박2일 일정으로 실.."
20160630,[민선 6기 2년 결산]류한우 단양군수 “살기좋은 단양 귀농귀촌 1번지 약속지켰다”,"‘꿈과 희망이 있는 살기 좋은 단양’의 군정목표 아래 힘차게 첫발을 디뎠던 민선 6기 류한우 단양군수가 다음 달 1일 자로 취임 2주년을 맞는다. 류 군수는 “지난 2년 간 장기적인 안목을 갖고 다시 찾고 싶은 문화관광도시와 친환경 지역경제, 살맛 나는 농업농촌, 함께하는 주민복지로 단양발전을 추진했다”고 밝혔다. 

군은 △ 꼭 가봐야 할, 한국을 대.."
20160630,“귀농인 안정적 정착 적극 지원”,"강원도 이ㆍ통장연합회는 29일 고성군 금강산콘도에서 '귀농ㆍ귀촌인 정착을 위한 이ㆍ통장 역량 강화 교육'을 실시했다.도내 이ㆍ통장들이 귀농ㆍ귀촌인 정착을 위해 힘을 모은다. 

강원도 이ㆍ통장연합회(회장 윤천로)는 29일 고성군 금강산콘도에서 '귀농ㆍ귀촌인 정착을 위한 이ㆍ통장 역량 강화 교육'을 실시,각종 특강과 토의를 통해 귀농ㆍ귀촌인들이 도내에 정.."
20160630,주민이 주도한 귀촌(귀농)아카데미 수료식 가져,"가평문화관광네트워크(대표자 채성수)는 29일 청평면 하천리에서 김성기 가평군수, 김만종 문화원장, 가평클린농업대학 관계자와 주민 등 60여 명이 참석한 가운데 귀촌(귀농) 아카데미 수료식을 했다. 

귀촌(귀농) 아카데미는 가평을 경기도의 귀촌 1번지로 조성하기 위해 주민들이 직접 강사, 멘토, 운영자로 나서는 주민공동체 커리큘럼으로 지난 5월 18일 .."
20160630,체류형 관광지 구축 단양 레저메카 '도약',"[대전=중도일보] ●류한우 군수 취임 2주년

단양군이 민선 6기 군민과 함께 '꿈과 희망이 있는 살기 좋은 단양' 건설을 위한 후반기를 약속했다. 

 민선 6기 전반기 단양군은 찾고 싶은 문화관광, 친환경 지역경제, 살맛나는 농업농촌, 함께하는 주민복지의 4대 군정방침과 6대 중점과제를 바탕으로 각종 성과를 거뒀다고 밝혔다.

 군은 지난 2년 동안.."
20160630,가평문화관광네트워크 귀촌(귀농)아카데미 수료식,"[IMG01]
선배주민 20여명 직접 강사 멘토링 준비
맞춤형 교육 역량 강화 내년 학교설립

귀농 귀촌의 선후배가 이끄는 귀촌(귀농)학교의 기반을 마련했다. 가평문화관광네트워크는 29일 청평면 하천리에서 김성기 군수, 김만종 문화원장, 임오영 가평 클린 농업대 총동문회장 등이 참석한 가운데 귀촌(귀농) 아카데미 수료식을 개최했다. 

지난달 18일부.."
20160630,동의 주거지역 중 농어촌지역! 현실에 맞는 조정은 당연,"동의 주거지역 중 농어촌지역! 현실에 맞는 조정은 당연한 것
 (도 친환경농정과 박성홍)
 제주특별자치도 출범으로 이양받은 특례 중 하나가 도 조례로 동(洞)의 주거지역 중 농어촌지역을 지정할 수 있는 특례이다. 이에 따라 2007년 2월 동의 주거지역 중 농어촌지역을 지정●고시하여 10여년이 지난 지금까지 유지되고 있다. 그러나 ‘10년이면 강산도 변.."
20160629,어수룩해지려고 귀촌하는가? - 성제훈 농촌진흥청 연구관,"[성제훈 농촌진흥청 연구관] “죽는 날까지 하늘을 우러러/한 점 부끄럼이 없기를/잎새에 이는 바람에도/나는 괴로워했다 ” 암울한 식민지배 아래서 살아가는 삶의 고뇌를 ‘잎새에 이는 바람’으로 노래한 윤동주 님의 ‘서시’이다. 이 시에 있는 ‘잎새’는 표준말이 아니었다. 봄을 지나 여름으로 가면서, 여기저기서 꽃이 피고 기분 좋게 코끝을 간질이는 꽃.."
20160629,"귀농, 귀촌! 이제는 전북이다","전북도(지사 송하진)가 주최하고 전라북도귀농귀촌연합회(회장 김한성)가 주관하는 자치단체 최초의 '2016 전북 귀농귀촌 박람회'가 7월 1일부터 3일까지 3일간 aT센터(농수산물유통공사 종합전시컨벤션)에서 개최된다. 

이번 행사는 '귀농귀촌! 이젠 전북이다.'라는 주제로 도내 지자체, 교육기관, 농촌체험 휴양마을, 유관기관, 업체 등 도내와 유관기관 .."
20160629,전북도민 47.2% “일자리 창출이 가장 시급”,"전북도민 절반 이상은 '일자리 창출'을 가장 요구하는 것으로 나타났다. 

29일 도에 따르면 지난 10일부터 7일간 도내 19세 이상 도민 1천 명을 대상으로 ARS와 전화면접 등을 통해 여론조사(신뢰도 95%, 표본오차±3.1%)를 실시한 결과 현재 전북도가 시급하게 해결해야 할 과제로 응답자의 47.2%가 '일자리 창출 등 경제활성화'를 답했다. .."
20160629,"민선 6기 단양군 ""희망의 변화 2년 살기 좋은 2년의 약속""","[충북일보=단양] 전국 226개 기초자치단체 중 공약실천 평가 최고 등급(SA) 등 각종 성과 단연두각 
 

인물사진 민선 6기 단양호는 출항과 함께 선장인 류한우 단양군수의 '저비용 고효율' 스마트 리더십(smart leadership)과 끊임없는 소통 행보로 군정 각 분야를 재점검해 기초를 다졌다. 
 

단양군이 민선6기 반환점을 맞아 군민과 함.."
20160629,[특집]“정주 인구 10만명 달성 반드시 이뤄야 할 목표”,"“정주인구 10만명 목표는 횡성군의 지상과제입니다.”

현재의 인구를 2배로 늘리는 것이 횡성군의 목표다. 언뜻 보면 실현 가능성이 떨어지고 선언적 의미에 가까운 구호로 보이지만 한규호 횡성군수는 “반드시 실현해야 할 목표”라고 밝혔다.

한 군수는 “인구는 횡성군의 가장 큰 성장 동력”이라며 “횡성군의 기업 유치 강화로 청년층 인구가 늘고 귀농 귀촌 .."
20160629,[동정]인물 2016년 6월 29일,"◇원창묵 원주시장은 29일 오후 2시 뚜레쥬르 제과 제빵 교육장에서 열리는 나눔 봉사 업무 협약식에 참석해 관계자들을 격려. 

◇김양호 삼척시장은 29일 오후 2시 시청 대회의실에서 열리는 주민참여 100인 위원회에 참석해 주요 지역사업 안건을 협의.

◇심재국 평창군수는 29일 오전 11시 군청 대회의실에서 열리는 지형근부군수 퇴임식에 참석.

◇최.."
20160629,"무주군, 쾌적한 정주환경 조성 만전"," 무주군은 신규(전원)마을, 체재형 가족실습농장 귀농 귀촌인 거주기반 조성사업을 본격화한다고 29일 밝혔다. 

 안성면 공정지구 신규(전원)마을 조성사업(50가구 규모)은 2013년도 농림축산식품부 일반농산어촌개발 공모사업에 선정된 것으로 올해 말까지 총 사업비 80억 3천700만 원(국비 16억 4천만 원, 군비 63억 9천700만 원)을 투입해 도.."
20160629,"'지리산 처녀 이장의 고로쇠 된장 판매' 신세계백화점, 청년 농부 돕는다","신세계백화점은 다음달 6일까지 서울 회현동 본점 지하 1층 식품 행사장에서 전국의 청년 농부 15명이 재배한 농산물을 판매한다고 29일 밝혔다. 청년 농부들에게 판로를 확보해주기 위해 행사명을 ‘청년 농부의 꿈 프로젝트’로 정했다.청정지역 땅끝 해남 수미다정 농장에서 김대슬 씨가 재배한 뽕잎차, 경남 합천의 고랭지 온실에서 권준혁씨가 생산한 신선한 파프.."
20160629,"지리산 전통장, 해남 차 팔도 청년농부들의 농산품이 백화점에","최근 늘어나고 있는 ‘청년 농부’들이 자신만의 노하우로 생산한 각종 농산물을 백화점에서 만날 수 있다. 신세계백화점은 30일부터 7월 6일까지 7일간 본점 지하 1층 식품행사장에서 전국 각지의 청년 농부들이 생산한 농산물을 판매하는 ‘청년 농부의 꿈 프로젝트’를 펼친다.
이번 행사에는 15명 청년 농부들의 독특한 아이디어로 탄생한 고품질의 농산물들이 대.."
20160629,[수요프리즘] 지역중심 사회적 경제 문화 온 마을 필요,'아이 하나를 키우는 데는 마을 전체가 필요하다' 이는 작가이자 교육자인 베티 B. 영이 쓴 가슴 따듯해지는 책의 제목이다. 그녀는 이 책에서 위대하고 너그러운 자연 앞에 겸허하게 자신을 돌아볼 줄 아는 사람들과 그런 사람들이 함께 어우러져 살아가는 공동체로서의 마을을 이야기한다. 그 마을은 서로 보살피고 돌보며 더불어 살아가는 양육과 보호 그리고 교육..
20160629,"신세계百, 청년 농부와 손잡고 먹거리 강화","신세계, 청년 농부에 판로 지원 및 수수료 혜택 제공청년 농부 통해 안전하고 차별화된 농특산물 공급받아 [아시아경제 조호윤 기자]신세계백화점이 전국 각지의 청년 농부 15명과 손잡고 고객들에게 안전하고 차별화된 농특산물을 제공한다. 판로확보에 어려움을 겪던 청년 농부들에게는 판로 확보를, 고객들에게는 안심 먹거리를 제공해 일석이조 효과를 거둔다는 계획이.."
20160629,"도 이 통장연, 귀농 귀촌인 정착 지원","강원도내 이 통장들이 귀농 귀촌인들의 정착을 돕기 위한 역할찾기에 나선다. 

강원도 이 통장연합회(회장 윤천로)는 29일 오전 10시 고성 금강산콘도미니엄에서 '귀농 귀촌 정착인을 위한 이 통장 역량 및 역할교육'을 실시한다. 

도 이 통장연합회는 강릉과 동해,속초,삼척,고성,양양 등 동해안 6개 시 군 소속 이 통장 200여명이 참여하는 이번 교육.."
20160628,"남원시, 귀농 귀촌 1번지 명성에 날개 달다","남원시가 시정 역점사업으로 추진하고 있는 귀농귀촌 사업이 수도권지역 사람들의 꾸준한 유입으로 귀농귀촌 1번지 명성을 이어가고 있다. 

28일 시는 올 상반기에만 384가구 541명의 도시민이 신규로 유입되면서 지난해 상반기 대비 158%가 증가, 이같은 추세가 이어지면 올해 800가구 돌파가 가능할 것으로 보인다고 밝혔다. 

이처럼 도시민의 유입이 .."
20160628,‘말 말 말’로 들여다본 송하진 도정 2년,"송하진 전북도지사가 지난 2년간 공식 회의에서 간부들에게 집중 언급한 업무는 '홍보'와 '관광','농업' 등이다. 산술적으로는 '홍보'가 24번으로 가장 많이 등장했다. 도정 핵심 현안은 회의 때마다 매번 수시로 체크하면서도 당면 과제에 대해서는 전 실국 모든 직원의 참여를 독려하는 등 '협업'을 우선하는 데 주력했다. 

 이번 분석은 송 지사가 취임.."
20160628,2016 지역경제세미나 개최,"제주국제자유도시개발센터(이사장 김한욱, 이하 JDC)와 한국은행 제주본부(본부장 하근철)가 오는 28일 3시 제주칼호텔 2층 대연회장에서 ‘제주지역의 교통인프라 전략’이라는 주제로 2016년도 지역경제세미나를 공동 개최한다.
최근 귀농,귀촌 인구 유입과 관광객 증가로 인한 제주지역의 교통체증이 심각한 문제로 대두되면서 이를 해결할 방안을 모색할 예정이다.."
20160628,신세계백화점 `청년 농부` 프로젝트,"신세계백화점은 30일부터 다음 달 6일까지 서울 충무로1가 본점 식품행사장에서 전국 각지 청년 농부들이 생산한 농산물과 특산물을 선보이는 '청년 농부의 꿈 프로젝트'를 진행한다고 28일 밝혔다.

이번 행사에서는 전남 해남 수미다정농장에서 김대슬씨가 만든 뽕잎차 돼지감자차 우엉차와, 경남 합천에서 권준혁씨가 400m 고랭지의 첨단 온실에서 생산한 파프리.."
20160628,농기계 농자재의 길잡이! K-FARM 귀농귀촌박람회 (7월7일~9일 킨텍스),"‘K-Farm 2016 귀농 귀촌 박람회’가 오는 7월 7일부터 9일 까지 일산 킨텍스에서 개최된다.
이번 박람회는 귀농귀촌 상담뿐만이 아니라 농촌생활에서 필요한 것들을 전시해 눈길을 모으고 있다. 특히, 이번 박람회에서는 ‘귀농?귀촌에 필요한 농기계 농자재의 길잡이’ 이라는 부제 하에 ‘농기계, 농자재관’이 운영된다. 이 특별관에서는 ▲농기계 ▲농자재.."
20160628,"GS-전남, 농수산 벤처 키우고 귀농 창업지원","◆ 창조경제혁신센터 ◆
 ""우리나라가 초일류 국가로 성장하고, GS가 초일류 기업으로 커나가려면 모방을 넘어 남보다 먼저 혁신할 수 있는 새로운 전략이 필요하고, 그것이 바로 창조경제다.""
허창수 GS 회장의 창조경제론이다. 허 회장은 올해 현장 경영의 첫 방문지로 전남창조경제혁신센터를 찾을 정도로 애정을 쏟고 있다.
GS그룹과 전라남도가 연계해 지난해.."
20160628,이석화 청양군수 “인구 농가소득 증가 ‘2020 프로젝트’ 성공결실 위해 행정력 집중”,"청양군이 민선6기 전반기 가장 큰 성과로 반세기 동안 줄어만 가던 인구 증가와 돌아오는 농촌, 잘사는 부자농촌을 일구며 지역발전의 획기적인 전기를 마련, 명실상부한 글로벌 스포츠 관광 명품도시로 발돋움하고 있는 점을 꼽았다. 민선5기에 이어 민선6기를 이끌어 가며 '위대한 청양, 군민 만족시대'를 열기 위해 뛰고 있는 이석화 군수는 27일 기자회견을 열.."
20160628,이석화 청양군수 취임 2주년 “도내 1위 부자농촌 만들 것”,"[대전=중도일보] 반세기 동안 줄어만 가던 인구를 증가시키고 돌아오는 농촌, 잘사는 부자농촌 건설 등 지역에 활력을 불어 넣고 있는 이석화 청양군수가 민선6기 취임 2주년을 맞았다.

 이에 민선5기에 이어 민선6기를 이끌어 가며 현장에서 발로 뛰고 있는 이 군수는 27일 군청대회의실에서 군민 100여명을 초청한 가운데 지난 2년을 되짚어 보고 8개 분.."
20160627,"전북 청년농업인 부족, 단계별 지원정책 시급","청년 농업인이 줄어들고 있는 전북지역 농촌을 살리기 위해서는 신규취농지원 등 단계별 지원정책이 시급하다는 주장이 제기됐다. 

 전북대학교 김중기 교수(생명자원융합학과)는 27일 열린 삼락농정포럼 2차 전문가 워크숍에서 ""현재 전북도의 경우 신규 취농자 및 청년농업인 육성체계가 전혀 갖추어져 있지 않다""고 진단하고 ""확보과정에서 육성과정까지 일관된 지원.."
20160627,청양군 인구증가 추진상황 보고회,"청양군은 24일 군청 상황실에서 김승호 부군수를 비롯해 실 과장, 직속기관장, 사업소장, 읍 면장, 각 부서 주무팀장 등 50여명이 참석한 가운데 2016년 상반기 인구증가 추진상황 보고회를 개최했다. 이날 보고회는 인구증가 TF팀 추진단장인 김승호 부군수 주재로 각 부서별 추진상황 보고 후 자유토론 순으로 진행됐다. 

군은 이날 인구증가 2020 청.."
20160627,민선 6기 2년 진단 의령군,"오영호 의령군수가 7월 1일로 취임 2주년을 맞는다.‘행복도시 부자의령’ 건설을 목표로 출범한 민선6기 2년을 즈음해 급변화고 있는 새로운 변화의 흐름 속에서 농업, 관광, 지역개발, 복지, 안전, 교육 분야 등에서 많은 성과를 거두고 있다. ●성과= 의령군은 제6기 군정목표인 ‘행복도시 부자 의령’을 실현하기 위한 토대를 구축하기 위해 지난 2년간 변.."
20160626,"저금리 시대, 토지로 돈 몰린다",[ 김하나 기자 ] 기준금리가 하락하고 증권시장은 불안하면서 투자자들이 부동산 시장으로 눈을 돌리고 있다. 하지만 아파트나 상가 등은 투자금액이 높기 때문에 부담이 되는 게 현실이다. 토지 투자가 각광받는 것도 이 때문이다. 상대적으로 낮은 가격에 투자가 가능하고 개발 호재가 있으며 시세 상승도 기대해 볼 수 있어서다. 고준석 신한은행 PWM프리빌리지 ..
20160624,[이현종 강원도 철원군수]“철마는 계속 달리고 싶다”,이달 25일은 한국전쟁이 일어난 지 66년이 되는 날이다. 대한민국 최전방 지역인 철원은 올해도 어김없이 제 61회 현충일과 한국전쟁 66주년 행사 준비로 여념이 없다. 6월 호국보훈의 달 특집으로 찾은 철원군은 전쟁의 아픔과 통일의 염원을 고스란히 담고 있었다. 어린 시절 모두 기억하고 있는 “철마(鐵馬)는 달리고 싶다!”는 월정리 역의 푯말은 지금도..
20160624,"제주 동 지역 내 도시개발지구, 농어촌지역서 제외한다","앞으로 제주도내 동(洞) 지역 중에 도시개발이나 택지개발지구에 포함되면 농어촌지역에서 제외될 전망이다. 
제주특별자치도는이 같은 내용을 담은 '동의 주거지역 중 농어촌지역의 지정에 관한 조례' 일부 개정안을 7월13일까지 입법예고한다고 24일 밝혔다. 
조례안에는 동의 주거지역 중 농어촌지역을 지정할 때 도시개발 택지개발 공유수면매립 혁신도시개발사업지구.."
20160624,청양군 정부3.0 국민체험마당 설명회,"[청양]청양군 '농업 농가통계정보시스템 구축'이 정부3.0 우수사례로 선정돼 지난 22일 코엑스에서 개최된 2016 정부3.0 국민체험마당에서 설명회를 가졌다. <사진>
정부3.0 국민체험마당은 지난 19일부터 4일간 개최돼 정부3.0 핵심성과물 및 미래모습 전시관, 체험이벤트 등 전시 체험관이 운영되고 공공데이터 창업 토크, 학술세미나, 국내외 저명인.."
20160624,"청양군, 정부3.0 우수사례 선정 '눈길'","지난 22일 청양군은 코엑스에서 열린 정부3.0 국민체험마당에 참가하여 이정호 친환경농정팀장이 농업 농가통계정보시스템 구축이라는 프레젠테이션을 발표하고 있다.[중부매일 김준기 기자] 청양군 '농업ㆍ농가통계정보시스템 구축'이 정부3.0 우수사례로 선정돼 지난 22일 코엑스에서 개최된 2016 정부3.0 국민체험마당에서 프레젠테이션을 가졌다. 

이번 정부.."
20160623,"정읍 장명동주민센터 주민자치위원회, 인구 늘리기 캠페인","정읍시 장명동주민센터와 주민자치위원회는 '함께해요, 정읍인구 15만 회복'이라는 주제로 내고장 주소 갖기 인구늘리기 캠페인을 실시했다. 

이날 참여자들은 시의 성장 동력인 인구 증가의 필요성을 알리기 위해 장명동 구역을 순회하며 인구 늘리기에 적극 동참해 줄 것을 당부했다. 

주민센터 관계자는 ""앞으로도 각 기관 사회단체와 지속적인 캠페인을 전개하는.."
20160623,삼성 임직원들 “장성서 인생 2막 시작해볼까”,"수도권 삼성그룹에 근무하는 임직원들이 은퇴 후 성공적인 인생설계지로 장성군을 방문해 눈길을 끌고 있다.
 22일 장성군에 따르면 최근 은퇴를 앞둔 삼성그룹 전자분야 임직원 30여명이 장성에서 ‘귀농귀촌 예정자 1박 2일 체험교육’에 참여했다.
 이번 교육은 귀농귀촌의 1번지인 장성군이 귀농 귀촌을 희망하는 삼성그룹 임직원들의 성공적인 귀농 귀촌을 돕기 .."
20160623,"부안군, 서울서 귀농학교 개강식","부안군은 지난 21일 서울 방배동 전라북도 귀농귀촌 지원센터에서 수도권에 거주하면서 부안군으로 귀농을 준비하는 도시민을 위해 ‘자연애’ 귀농학교 개강식을 가졌다. 

“자연애” 귀농학교 교육은 귀농을 희망하는 40여명을 대상으로 6월 21일부터 8월 17일까지 매주 이틀씩(1일 6시간) 16회에 걸쳐 귀농정착 맞춤형 교육으로 실시되며, 귀농에 대한 전반.."
20160623,“우수농장 본받아서 귀농 적응 잘해봐야죠”,"영덕군은 지난 21일 귀농ㆍ귀촌인의 안정적인 정착을 위해 지역내 우수농장 견학 및 사업장 현장교육을 가졌다.
귀농ㆍ귀촌인 45명이 참석한 이날 현장교육에서는 빠른 정착과 성공적인 영농생활을 위해 지역내 복숭아 우수재배농장을 견학하고, 창수면 인량리 농촌전통테마마을(나라골 보리말 체험학교)을 방문해 체험마을 운영사례를 청취했다. 
또 룰루랄라 교육농장을 .."
20160622,2025년까지 고소득 농업인 19만 가구 육성,"정부가 오는 2025년까지 도시 근로자 가구보다 높은 소득을 얻을 수 있는 고소득 전문 농업인 가구 19만 호를 육성하기로 했습니다.농림축산식품부는 전문 농업인에게 경영 진단과 컨설팅, 재정 지원을 제공해 도시 근로자 가구보다 높은 소득을 올릴 수 있도록 지원하는 내용의 농업경영체 유형별 맞춤형 정책 추진 계획을 마련했습니다.계획을 보면, 대학 졸업자 .."
20160622,민선 6기 전반기 결산 - 김영만 옥천군수,"[충북일보=옥천] 김영만 옥천군수의 민선 6기 2년은 경제발전 기반구축과 소통을 통한 신뢰받는 열린 군정에 있었다. 
 

그는 풍요로운 옥천건설을 위한 미래성장기반 구축, 군민모두가 행복한 지역경제 활성화 구현, 생애맞춤형 복지서비스 제공, 쾌적하고 안전한 정주기반 구축, 군민과 소통하고 공감으로 신뢰받는 열린 군정에 초점을 맞추어 군정을 추진했다. .."
20160622,"무주군, 수도권 귀농학교 개최"," 무주군은 22일부터 23일까지 수도권 귀농학교(1차)를 개최한다고 밝혔다. 

 (사)무주군 귀농협의회(회장 김규생)가 함께 하는 이번 귀농학교는 서울특별시 농업기술센터 귀농체험 교육생 40여 명을 대상으로 하는 것으로, 교육생들은 22일 안성면 반디농장과 머루와인동굴을 견학했으며 설천면 호롱불마을에서 무주군의 귀농귀촌 정책과 비전을 공유하고, 무주군.."
20160622,"진천 이월면 화풍이월장, 활성화 '첫 발'","-22일 열린 장보기 행사에 참여한 주민들이 특산품을 구입하고 있다. 
[충북일보=진천] 진천군 이월면(면장 김태수)이 22일 장보기 행사를 개최하고 그 동안 침체돼 있던 화풍이월 장 활성화를 위한 첫 발을 내딛었다. 
 

이번 장보기 행사는 송기섭 진천군수 등 200여명이 참석해 농가에서 직접 재배한 농산물을 구매했다. 
 

화풍이월 장은 2 7일.."
20160622,귀농귀촌 특수직공무원 교육기관에 연암大 선정,"연암대학교(총장 육근열)는 2016년 농림축산식품부가 주관하는 '특수직 공무원 및 제대(예정)군인 대상 귀농 귀촌 교육기관'으로 연암대학교가 선정됐다고 21일 밝혔다.
이에 연암대는 오는 9월부터 2-3주간의 합숙과정을 통해 귀농을 통한 농업창업을 희망하는 교육생을 대상으로 영농정착에 필요한 맞춤형 귀농 귀촌 교육 프로그램을 제공해 성공적인 농 창업을 .."
20160622,"연암대학교, 귀농 귀촌 교육기관 선정","[천안=충청일보 김병한기자] 연암대학교(총장 육근열)가 2016년 농림축산식품부가 주관하는 '특수직 공무원 및 제대(예정)군인 대상 귀농ㆍ귀촌 교육기관""으로 선정됐다. 

21일 연암대에 따르면 특수직 공무원(퇴직예정 경찰관ㆍ소방관ㆍ군무원) 및 제대(예정)군인 대상 귀농ㆍ귀촌 교육은 오는 9월부터 2~3주간의 합숙과정을 통해 농업창업을 희망하는 교육생을.."
20160622,"연암대, 농림부 귀농 귀촌 교육기관 선정","연암대학교는 농림축산식품부가 주관하는 '특수직 공무원 및 제대(예정)군인 대상 귀농 귀촌 교육기관'으로 선정됐다고 21일 밝혔다. 이에 따라 연암대는 오는 9월부터 2~3주간의 합숙과정을 통해 영농정착에 필요한 맞춤형 귀농 귀촌 교육 프로그램을 제공, 성공적인 농 창업이 될 수 있도록 지원할 계획이다. 

교육 대상자는 특수직 공무원(퇴직예정 경찰관, .."
20160621,"연암대, 군인 등 귀농교육기관 선정","[대전=중도일보] 

연암대학교(총장 육근열)가 2016년 농림축산식품부가 주관하는 ‘특수직 공무원 및 제대(예정)군인 대상 귀농ㆍ귀촌 교육기관’으로 선정됐다.

연암대는 오는 8월 31일까지 퇴직예정 경찰관, 소방관, 군무원 및 제대(예정)군인 대상으로 지원자를 모집, 오는 9월부터 2~3주간의 합숙과정을 통해 귀농을 통한 농업창업 등을 교육할 계획이.."
20160621,[횡성]주민 귀농인 화합행사,"【횡성】횡성 청일면 춘당2리(이장:함영길)는 21일 오전 10시 마을에서 귀농 귀촌인과 마을주민이 함께하는 화합행사를 펼친다. 횡성군귀농귀촌지원센터(센터장:이완규)의 귀농 귀촌화합프로그램 일환으로 진행되는 이번 행사는 귀농 귀촌인과 마을 주민 간 갈등을 해소하고 귀농귀촌인이 마을에 정착하는 데 우호적인 분위기를 형성하기 위해 마련된다.

허남윤기자 pa.."
